arm,image_path,true_label,original_prediction,perturbed_prediction,mode,stability,prediction_flipped,original_confidence,perturbed_confidence,confidence_change
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1000.png,0,0,0,zero,0.9998564124107361,False,0.9997928738594055,0.9999364614486694,0.00014358758926391602
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1002.png,0,0,0,zero,0.9904701709747314,False,0.9994404911994934,0.9903988838195801,-0.00904160737991333
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1006.png,0,0,0,zero,0.9999659061431885,False,1.0,0.9999659061431885,-3.409385681152344e-05
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1015.png,0,1,0,zero,0.25951236486434937,True,0.7408991456031799,0.9966932535171509,0.25579410791397095
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1017.png,0,0,0,zero,0.9894244074821472,False,0.9991428852081299,0.9885838031768799,-0.01055908203125
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1022.png,0,0,0,zero,0.9999924302101135,False,0.9999998807907104,0.9999923706054688,-7.510185241699219e-06
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1036.png,0,0,0,zero,0.9999849796295166,False,0.9999794960021973,0.999994158744812,1.4662742614746094e-05
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1040.png,0,0,0,zero,0.4975646734237671,False,0.9999878406524658,0.4975525140762329,-0.5024353265762329
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1043.png,0,0,0,zero,0.9918991327285767,False,0.9999326467514038,0.9918318390846252,-0.008100807666778564
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1048.png,0,0,0,zero,0.9998995661735535,False,0.9998199343681335,0.9999083280563354,8.83936882019043e-05
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1056.png,0,0,0,zero,0.5906606912612915,False,0.9984042048454285,0.5891230702400208,-0.4092811346054077
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1058.png,0,0,0,zero,0.9998660683631897,False,0.9999767541885376,0.9998427629470825,-0.00013399124145507812
A2,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-106.png,0,0,0,zero,0.9814842343330383,False,0.999991774559021,0.9814760684967041,-0.018515706062316895
