arm,image_path,true_label,original_prediction,perturbed_prediction,mode,stability,prediction_flipped,original_confidence,perturbed_confidence,confidence_change
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1000.png,0,0,0,zero,0.9992054104804993,False,0.9991490840911865,0.999943733215332,0.0007946491241455078
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1002.png,0,0,0,zero,0.991723895072937,False,0.9987695813179016,0.9915419816970825,-0.007227599620819092
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1006.png,0,0,0,zero,0.9999749660491943,False,0.9999995231628418,0.9999744892120361,-2.5033950805664062e-05
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1015.png,0,1,0,zero,0.17706823348999023,True,0.8236594200134277,0.9948766827583313,0.17121726274490356
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1017.png,0,0,0,zero,0.9629098176956177,False,0.9953039884567261,0.9582147002220154,-0.03708928823471069
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1022.png,0,0,0,zero,0.999991774559021,False,0.9999996423721313,0.9999914169311523,-8.225440979003906e-06
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1036.png,0,0,0,zero,0.9999901652336121,False,0.9999912977218628,0.9999815225601196,-9.775161743164062e-06
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1040.png,0,0,3,zero,0.36891621351242065,True,0.9999755620956421,0.6196337342262268,-0.3803418278694153
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1043.png,0,0,0,zero,0.9931585788726807,False,0.9999600648880005,0.9931186437606812,-0.006841421127319336
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1048.png,0,0,0,zero,0.9997822046279907,False,0.9996602535247803,0.999599277973175,-6.097555160522461e-05
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1056.png,0,0,3,zero,0.4623379111289978,True,0.9971885085105896,0.539749026298523,-0.45743948221206665
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1058.png,0,0,0,zero,0.9998291730880737,False,0.9999521970748901,0.9997922778129578,-0.00015991926193237305
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-106.png,0,0,0,zero,0.9935268759727478,False,0.9999762773513794,0.9935031533241272,-0.006473124027252197
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1065.png,0,0,0,zero,0.9996592402458191,False,0.9984524250030518,0.9987282156944275,0.0002757906913757324
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-107.png,0,0,0,zero,0.9729385375976562,False,0.9728298783302307,0.99977046251297,0.026940584182739258
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-108.png,0,0,0,zero,0.9982429146766663,False,0.998207688331604,0.9999434947967529,0.0017358064651489258
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-11.png,0,0,0,zero,0.9987425804138184,False,0.9989839196205139,0.9977265000343323,-0.0012574195861816406
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1100.png,0,0,0,zero,0.9918773770332336,False,0.9999257326126099,0.9918031096458435,-0.008122622966766357
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1102.png,0,0,0,zero,0.997802734375,False,0.9975584745407104,0.9996247291564941,0.0020662546157836914
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1105.png,0,0,0,zero,0.9788143038749695,False,0.978753924369812,0.999627947807312,0.0208740234375
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1108.png,0,0,0,zero,0.9995765686035156,False,0.999506950378418,0.9999299049377441,0.0004229545593261719
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1110.png,0,0,0,zero,0.9999392032623291,False,0.9998680353164673,0.9999262094497681,5.817413330078125e-05
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1112.png,0,0,1,zero,0.03174471855163574,True,0.9998418092727661,0.7592781782150269,-0.24056363105773926
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1115.png,0,0,0,zero,0.8869228363037109,False,0.9999998807907104,0.8869227170944214,-0.11307716369628906
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1116.png,0,0,0,zero,0.9943200945854187,False,0.9942880272865295,0.999967098236084,0.005679070949554443
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1127.png,0,0,0,zero,0.45338982343673706,False,0.9878209233283997,0.4412107765674591,-0.5466101169586182
A5,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-113.png,0,0,0,zero,0.9945937991142273,False,0.999359667301178,0.9939534068107605,-0.0054062604904174805
