arm,image_path,true_label,original_prediction,perturbed_prediction,mode,stability,prediction_flipped,original_confidence,perturbed_confidence,confidence_change
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1000.png,0,0,0,zero,0.99965500831604,False,0.9995893836021423,0.9999343156814575,0.00034493207931518555
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1002.png,0,0,0,zero,0.9872753024101257,False,0.9989494681358337,0.9871125817298889,-0.011836886405944824
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1006.png,0,0,0,zero,0.9998834729194641,False,0.9999998807907104,0.9998832941055298,-0.00011658668518066406
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1015.png,0,1,0,zero,0.2324143648147583,True,0.7683348059654236,0.9941949248313904,0.2258601188659668
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1017.png,0,0,0,zero,0.9788532853126526,False,0.99825519323349,0.9771268963813782,-0.021128296852111816
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1022.png,0,0,0,zero,0.9999880194664001,False,0.9999996423721313,0.9999876022338867,-1.2040138244628906e-05
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1036.png,0,0,0,zero,0.9999898672103882,False,0.9999785423278809,0.9999878406524658,9.298324584960938e-06
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1040.png,0,0,3,zero,0.4586857557296753,True,0.9999723434448242,0.5242528319358826,-0.47571951150894165
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1043.png,0,0,0,zero,0.9901500940322876,False,0.9998515844345093,0.9900016784667969,-0.009849905967712402
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1048.png,0,0,0,zero,0.9997188448905945,False,0.9996042847633362,0.999854564666748,0.00025027990341186523
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1056.png,0,0,0,zero,0.6411652565002441,False,0.9959627985954285,0.6372117400169373,-0.3587510585784912
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1058.png,0,0,0,zero,0.999851405620575,False,0.9999599456787109,0.9998113512992859,-0.00014859437942504883
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-106.png,0,0,0,zero,0.9845176339149475,False,0.9999805688858032,0.9844982028007507,-0.01548236608505249
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1065.png,0,0,0,zero,0.9984703660011292,False,0.998943030834198,0.9976897239685059,-0.0012533068656921387
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-107.png,0,0,0,zero,0.9917908310890198,False,0.9916865229606628,0.9995561242103577,0.007869601249694824
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-108.png,0,0,0,zero,0.9979101419448853,False,0.997804582118988,0.999739944934845,0.0019353628158569336
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-11.png,0,0,0,zero,0.9979268312454224,False,0.998738706111908,0.9966655373573303,-0.0020731687545776367
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1100.png,0,0,0,zero,0.9938408732414246,False,0.9996639490127563,0.9935047626495361,-0.006159186363220215
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1102.png,0,0,0,zero,0.9936069250106812,False,0.9931086301803589,0.9990620017051697,0.005953371524810791
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1105.png,0,0,0,zero,0.9093023538589478,False,0.9092560410499573,0.999535322189331,0.09027928113937378
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1108.png,0,0,0,zero,0.9996482133865356,False,0.999594509601593,0.9999454021453857,0.0003508925437927246
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1110.png,0,0,0,zero,0.9999496340751648,False,0.9999409914016724,0.9998905658721924,-5.042552947998047e-05
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1112.png,0,0,1,zero,0.025100350379943848,True,0.9998974800109863,0.7169773578643799,-0.28292012214660645
A4,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1115.png,0,0,0,zero,0.891598105430603,False,0.9999998807907104,0.8915980458259583,-0.1084018349647522
