arm,image_path,true_label,original_prediction,perturbed_prediction,mode,stability,prediction_flipped,original_confidence,perturbed_confidence,confidence_change
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1000.png,0,0,0,zero,0.999781608581543,False,0.9997040629386902,0.999922513961792,0.00021845102310180664
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1002.png,0,0,0,zero,0.987640917301178,False,0.9992330074310303,0.9875363707542419,-0.01169663667678833
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1006.png,0,0,0,zero,0.9998498558998108,False,1.0,0.999849796295166,-0.00015020370483398438
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1015.png,0,1,0,zero,0.2608964443206787,True,0.7398169636726379,0.9934636354446411,0.2536466717720032
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1017.png,0,0,0,zero,0.9849923849105835,False,0.9984171390533447,0.9834391474723816,-0.014977991580963135
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1022.png,0,0,0,zero,0.9999756813049316,False,0.9999996423721313,0.999975323677063,-2.4318695068359375e-05
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1036.png,0,0,0,zero,0.9999880790710449,False,0.9999756813049316,0.9999866485595703,1.0967254638671875e-05
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1040.png,0,0,3,zero,0.39687836170196533,True,0.9999785423278809,0.5883381962776184,-0.41164034605026245
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1043.png,0,0,0,zero,0.9859251379966736,False,0.9998900890350342,0.9858152866363525,-0.01407480239868164
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1048.png,0,0,0,zero,0.9998246431350708,False,0.9997312426567078,0.9998922348022461,0.00016099214553833008
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1056.png,0,0,0,zero,0.5761768817901611,False,0.996605634689331,0.5728259682655334,-0.4237796664237976
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1058.png,0,0,0,zero,0.9997698664665222,False,0.9999691247940063,0.9997389912605286,-0.0002301335334777832
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-106.png,0,0,0,zero,0.9820820093154907,False,0.9999874830245972,0.9820694923400879,-0.017917990684509277
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1065.png,0,0,0,zero,0.9982740879058838,False,0.9991616010665894,0.9976713061332703,-0.0014902949333190918
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-107.png,0,0,0,zero,0.9908292889595032,False,0.9907572865486145,0.999584972858429,0.008827686309814453
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-108.png,0,0,0,zero,0.9973403215408325,False,0.9972189664840698,0.999762237071991,0.0025432705879211426
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-11.png,0,0,0,zero,0.9961973428726196,False,0.9993771910667419,0.9955744743347168,-0.0038027167320251465
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1100.png,0,0,0,zero,0.995304524898529,False,0.999591052532196,0.9948955178260803,-0.004695534706115723
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1102.png,0,0,0,zero,0.9951798319816589,False,0.9945443868637085,0.9988194108009338,0.004275023937225342
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1105.png,0,0,0,zero,0.8778725266456604,False,0.8778109550476074,0.9993528723716736,0.12154191732406616
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1108.png,0,0,0,zero,0.99947190284729,False,0.99937903881073,0.9999065399169922,0.000527501106262207
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1110.png,0,0,0,zero,0.9999591112136841,False,0.9999586343765259,0.99991774559021,-4.088878631591797e-05
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1112.png,0,0,1,zero,0.022719264030456543,True,0.9999428987503052,0.6939014792442322,-0.306041419506073
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1115.png,0,0,0,zero,0.8437063694000244,False,0.9999998807907104,0.8437063097953796,-0.1562935709953308
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1116.png,0,0,0,zero,0.9970217347145081,False,0.9970069527626038,0.999984622001648,0.0029776692390441895
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1127.png,0,0,0,zero,0.4021860957145691,False,0.9990172386169434,0.4012033939361572,-0.5978138446807861
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-113.png,0,0,0,zero,0.9956024289131165,False,0.9994586110115051,0.9950609803199768,-0.00439763069152832
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1142.png,0,0,0,zero,0.9871176481246948,False,0.9998331069946289,0.9869508147239685,-0.0128822922706604
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1143.png,0,0,0,zero,0.998294472694397,False,0.9982910752296448,0.999996542930603,0.001705467700958252
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1147.png,0,0,0,zero,0.9750612378120422,False,0.9676330089569092,0.9925717711448669,0.024938762187957764
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1160.png,0,0,0,zero,0.9864069223403931,False,0.9980029463768005,0.9844098091125488,-0.013593137264251709
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1166.png,0,0,0,zero,0.6598231792449951,False,0.6354749202728271,0.975651741027832,0.3401768207550049
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1169.png,0,0,0,zero,0.9724097847938538,False,0.9997804760932922,0.972190260887146,-0.02759021520614624
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-118.png,0,0,3,zero,0.021770834922790527,True,0.99122554063797,0.9614235758781433,-0.02980196475982666
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1182.png,0,0,0,zero,0.9924980998039246,False,0.9999690055847168,0.9924671053886414,-0.0075019001960754395
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1184.png,0,0,0,zero,0.9999241828918457,False,0.9999638795852661,0.9998880624771118,-7.581710815429688e-05
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1193.png,0,0,0,zero,0.942685067653656,False,0.9425658583641052,0.9950608611106873,0.05249500274658203
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-120.png,0,0,0,zero,0.9994480609893799,False,0.9999734163284302,0.9994214773178101,-0.0005519390106201172
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1200.png,0,0,0,zero,0.9941845536231995,False,0.9999997615814209,0.9941843152046204,-0.005815446376800537
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1203.png,0,0,0,zero,0.9634202718734741,False,0.999944806098938,0.9634174704551697,-0.03652733564376831
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-121.png,0,2,0,zero,0.20292127132415771,True,0.7870258092880249,0.8741351366043091,0.08710932731628418
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1216.png,0,0,0,zero,0.9997796416282654,False,0.9997661709785461,0.9999865293502808,0.00022035837173461914
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1219.png,0,0,1,zero,0.03700888156890869,True,0.9976785778999329,0.9649969935417175,-0.03268158435821533
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1222.png,0,0,0,zero,0.908219039440155,False,0.8125501871109009,0.8987528085708618,0.08620262145996094
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1228.png,0,0,0,zero,0.9999958276748657,False,0.9999918937683105,0.9999960660934448,4.172325134277344e-06
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1236.png,0,0,0,zero,0.9348740577697754,False,0.9340366125106812,0.9656434059143066,0.03160679340362549
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1239.png,0,0,0,zero,0.9998141527175903,False,1.0,0.9998140931129456,-0.00018590688705444336
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1250.png,0,0,3,zero,0.032116711139678955,True,0.9999109506607056,0.9627217650413513,-0.03718918561935425
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1262.png,0,0,0,zero,0.9958003759384155,False,0.9999374151229858,0.9957377910614014,-0.004199624061584473
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1287.png,0,0,0,zero,0.8717696666717529,False,0.8717679381370544,0.9999967813491821,0.12822884321212769
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-130.png,0,0,3,zero,0.015225887298583984,True,0.7823848128318787,0.9759995937347412,0.19361478090286255
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1301.png,0,0,0,zero,0.9988226294517517,False,0.9981903433799744,0.9986273050308228,0.00043696165084838867
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1319.png,0,0,0,zero,0.9981202483177185,False,0.9981142282485962,0.9999939203262329,0.0018796920776367188
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-132.png,0,0,0,zero,0.9881597757339478,False,0.9999910593032837,0.9881508350372314,-0.011840224266052246
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1326.png,0,0,0,zero,0.9988226294517517,False,0.9981302618980408,0.9993076324462891,0.001177370548248291
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1333.png,0,0,0,zero,0.9999257326126099,False,0.9999997615814209,0.9999254941940308,-7.426738739013672e-05
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1334.png,0,0,0,zero,0.9875298738479614,False,0.9875174164772034,0.9999876022338867,0.01247018575668335
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1336.png,0,0,0,zero,0.990610659122467,False,0.9996908903121948,0.9904342889785767,-0.009256601333618164
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1339.png,0,0,0,zero,0.9992570281028748,False,0.9999672174453735,0.9992254972457886,-0.0007417201995849609
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-134.png,0,0,0,zero,0.9983720779418945,False,0.9982351064682007,0.9992862343788147,0.0010511279106140137
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1344.png,0,0,0,zero,0.9995721578598022,False,0.9999980926513672,0.9995701909065247,-0.0004279017448425293
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1348.png,0,0,0,zero,0.5239483714103699,False,0.9217749238014221,0.5043340921401978,-0.41744083166122437
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1350.png,0,0,0,zero,0.9999975562095642,False,1.0,0.9999974966049194,-2.5033950805664062e-06
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1354.png,0,0,3,zero,0.0624271035194397,True,0.9992386102676392,0.8895052075386047,-0.10973340272903442
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1359.png,0,0,0,zero,0.9996102452278137,False,0.9999923706054688,0.9996026158332825,-0.0003897547721862793
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1361.png,0,2,0,zero,0.07349175214767456,True,0.7864956259727478,0.8974979519844055,0.11100232601165771
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1401.png,0,0,0,zero,0.9999759793281555,False,1.0,0.9999759197235107,-2.4080276489257812e-05
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1405.png,0,0,0,zero,0.9992936849594116,False,0.999998927116394,0.9992926120758057,-0.0007063150405883789
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1418.png,0,0,0,zero,0.7058447003364563,False,0.7048923373222351,0.9959903359413147,0.2910979986190796
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1419.png,0,0,0,zero,0.9981114864349365,False,0.9995474219322205,0.9976932406425476,-0.0018541812896728516
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1424.png,0,0,0,zero,0.9998748302459717,False,0.9998729228973389,0.9999970197677612,0.00012409687042236328
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1426.png,0,0,0,zero,0.99880450963974,False,0.9987918734550476,0.9999873638153076,0.0011954903602600098
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1437.png,0,0,0,zero,0.9999571442604065,False,0.9999560117721558,0.9999130964279175,-4.291534423828125e-05
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1438.png,0,0,0,zero,0.9892796874046326,False,0.9994239807128906,0.9887105822563171,-0.010713398456573486
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1441.png,0,0,0,zero,0.991942286491394,False,0.9999948740005493,0.9919371604919434,-0.008057713508605957
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1448.png,0,0,0,zero,0.9999048709869385,False,0.9999043941497803,0.9999434947967529,3.910064697265625e-05
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1450.png,0,0,0,zero,0.999984860420227,False,1.0,0.999984860420227,-1.5139579772949219e-05
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-147.png,0,0,0,zero,0.9996336102485657,False,0.9999829530715942,0.9996199607849121,-0.0003629922866821289
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1470.png,0,0,0,zero,0.999945878982544,False,0.9999643564224243,0.9999381303787231,-2.6226043701171875e-05
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1477.png,0,0,0,zero,0.9438930153846741,False,0.9999996423721313,0.9438926577568054,-0.05610698461532593
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1482.png,0,0,3,zero,0.22606873512268066,True,0.9999974966049194,0.7679969668388367,-0.23200052976608276
A6,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/COVID/images/COVID-1485.png,0,0,0,zero,0.9918209314346313,False,0.9999897480010986,0.99181067943573,-0.008179068565368652
